reviewer,paper_id,excluded,category,question,raw_value,tag
tobi,WD7JLAMB,False,Explanation structure (RQ3),Presentation modality,Other: Interpretable Model (Decision Tree),Other
tobi,WD7JLAMB,False,Stakeholder (RQ4),HRI Type,No coexistence,
tobi,WD7JLAMB,False,Stakeholder (RQ4),Motivation,Transparency,
tobi,WD7JLAMB,False,Stakeholder (RQ4),Stakeholder type,Underspecified,
tobi,WD7JLAMB,False,Evaluation (RQ5),State of explainability,Evaluated,
tobi,WD7JLAMB,False,Evaluation (RQ5),Type of explainability evaluation,"Technical (Benchmark), Quantitative",
tobi,WD7JLAMB,False,Evaluation (RQ5),Evaluation metrics,Cognitive load,
tobi,WD7JLAMB,False,Evaluation (RQ5),Evaluation metrics,"Other: Explanation Size (Selectiveness); Custom Metrics: Explanation Variance, Mutual Information Gap, Explanation Modularity (maybe the show up in some form in other papers)",Other
tobi,LFDJZ8LU,False,General information,Code available?,no,
tobi,LFDJZ8LU,False,General information,Project status,Not applicable,
tobi,LFDJZ8LU,False,General information,License,Not applicable,
tobi,LFDJZ8LU,False,General information,Additional information,Other: Provide a lot of youtube videos of their robot.,Other
tobi,LFDJZ8LU,False,Target platform (RQ1),Deployment,Real robot,
tobi,LFDJZ8LU,False,Target platform (RQ1),Deployment,Robot simulation,
tobi,LFDJZ8LU,False,Target platform (RQ1),Robotic device,Legged robot,
tobi,LFDJZ8LU,False,Target platform (RQ1),Simulation environment,Underspecified,
tobi,LFDJZ8LU,False,Target platform (RQ1),Domain,Underspecified,
tobi,LFDJZ8LU,False,Target platform (RQ1),Use case,Other: Locomotion,Other
tobi,LFDJZ8LU,False,Target platform (RQ1),Location,Laboratory,
tobi,LFDJZ8LU,False,Target platform (RQ1),Location,Field,
tobi,LFDJZ8LU,False,Target platform (RQ1),Multi Agent System,"No, i.e. one human - one robot",
tobi,LFDJZ8LU,False,Software characteristics (RQ2),Middleware,ROS2,
tobi,LFDJZ8LU,False,Software characteristics (RQ2),Middleware,ROS1,
tobi,LFDJZ8LU,False,Software characteristics (RQ2),Middleware,Discussion needed: Type of ROS is not specified.,Discussion needed
tobi,LFDJZ8LU,False,Software characteristics (RQ2),Control algorithm,DL-Based,
tobi,LFDJZ8LU,False,Software characteristics (RQ2),Control algorithm,RL,
tobi,LFDJZ8LU,False,Software characteristics (RQ2),Control algorithm,Other: Very custom RL and DL Algorithm; Neural Circuit Learning,Other
tobi,LFDJZ8LU,False,Software characteristics (RQ2),Adaptation,"Yes, autonomous adaptation",
tobi,LFDJZ8LU,False,Software characteristics (RQ2),Goal of adaptation,Continuous learning,
tobi,LFDJZ8LU,False,Explanation structure (RQ3),Intrinsic vs. post-hoc,Intrinsic,
tobi,LFDJZ8LU,False,Explanation structure (RQ3),Generation technique,Other: Interpretable Neural Network Architecture (Modular structure); Distilling into interpretable Model (Decision Tree),Other
tobi,LFDJZ8LU,False,Explanation structure (RQ3),Explained robot part,Behaviour,
tobi,LFDJZ8LU,False,Explanation structure (RQ3),Explanatory question,Why,
tobi,LFDJZ8LU,False,Explanation structure (RQ3),Explanatory question,What,
tobi,LFDJZ8LU,False,Explanation structure (RQ3),Planning level scope,Action level,
tobi,LFDJZ8LU,False,Explanation structure (RQ3),Planning level scope,Policy level,
tobi,LFDJZ8LU,False,Explanation structure (RQ3),Presentation modality,Other: Interpretable Model (Modular Small Neural Network and Decision Tree),Other
tobi,LFDJZ8LU,False,Stakeholder (RQ4),HRI Type,No coexistence,
tobi,LFDJZ8LU,False,Stakeholder (RQ4),Motivation,Transparency,
tobi,LFDJZ8LU,False,Stakeholder (RQ4),Motivation,Debugging,
tobi,LFDJZ8LU,False,Stakeholder (RQ4),Motivation,Trust (unspecified),
tobi,LFDJZ8LU,False,Stakeholder (RQ4),Motivation,Discussion needed: They clearly specify verifiability. I have also seen that in other papers.,Discussion needed
tobi,LFDJZ8LU,False,Stakeholder (RQ4),Stakeholder type,Developer,
tobi,LFDJZ8LU,False,Stakeholder (RQ4),Stakeholder type,Domain expert,
tobi,LFDJZ8LU,False,Evaluation (RQ5),State of explainability,Evaluated,
tobi,LFDJZ8LU,False,Evaluation (RQ5),Type of explainability evaluation,"Technical (Benchmark), Quantitative",
tobi,LFDJZ8LU,False,Evaluation (RQ5),Evaluation metrics,"Other: Sparsity, Surrogate Fidelity",Other
tobi,376MT58G,False,General information,Code available?,yes,
tobi,376MT58G,False,General information,Project status,unmaintained,
tobi,376MT58G,False,General information,License,Underspecified,
tobi,376MT58G,False,General information,Additional information,No additional information,
tobi,376MT58G,False,Target platform (RQ1),Deployment,Real robot,
tobi,376MT58G,False,Target platform (RQ1),Deployment,Other simulation,
tobi,376MT58G,False,Target platform (RQ1),Robotic device,Other: Social Robot (in this case robot arm with camera and a screen for communication),Other
tobi,376MT58G,False,Target platform (RQ1),Simulation environment,Other: Custom Group Detection Dataset (not created by a robot),Other
tobi,376MT58G,False,Target platform (RQ1),Domain,Underspecified,
tobi,376MT58G,False,Target platform (RQ1),Use case,Other: Group Perception/Proxemics Classification (could be grouped under Navigation and Collision avoidance if neccessary),Other
tobi,376MT58G,False,Target platform (RQ1),Location,Laboratory,
tobi,376MT58G,False,Target platform (RQ1),Multi Agent System,Multiple humans - one robot,
tobi,376MT58G,False,Software characteristics (RQ2),Middleware,Underspecified,
tobi,376MT58G,False,Software characteristics (RQ2),Control algorithm,DL-Based,
tobi,376MT58G,False,Software characteristics (RQ2),Adaptation,None,
tobi,376MT58G,False,Software characteristics (RQ2),Goal of adaptation,Not applicable,
tobi,376MT58G,False,Explanation structure (RQ3),Intrinsic vs. post-hoc,Post-hoc,
tobi,376MT58G,False,Explanation structure (RQ3),Generation technique,Other: Counterfactuals (SGD-based),Other
tobi,376MT58G,False,Explanation structure (RQ3),Explained robot part,Perception,
tobi,376MT58G,False,Explanation structure (RQ3),Explanatory question,Why,
tobi,376MT58G,False,Explanation structure (RQ3),Planning level scope,Action level,
tobi,376MT58G,False,Explanation structure (RQ3),Presentation modality,Visualization,
tobi,376MT58G,False,Explanation structure (RQ3),Presentation modality,Plot,
tobi,376MT58G,False,Explanation structure (RQ3),Presentation modality,Speech,
tobi,376MT58G,False,Stakeholder (RQ4),HRI Type,Human robot teaming,
tobi,376MT58G,False,Stakeholder (RQ4),Motivation,Transparency,
tobi,376MT58G,False,Stakeholder (RQ4),Motivation,Collaboration,
tobi,376MT58G,False,Stakeholder (RQ4),Stakeholder type,Operator / End user (non-expert),
tobi,376MT58G,False,Evaluation (RQ5),State of explainability,Evaluated,
tobi,376MT58G,False,Evaluation (RQ5),Type of explainability evaluation,"Technical (Benchmark), Quantitative",
tobi,376MT58G,False,Evaluation (RQ5),Type of explainability evaluation,"User study, Quantitative",
tobi,376MT58G,False,Evaluation (RQ5),Evaluation metrics,Understandability,
tobi,376MT58G,False,Evaluation (RQ5),Evaluation metrics,Accuracy of the explanation,
tobi,376MT58G,False,Evaluation (RQ5),Evaluation metrics,Other:  Explanation Generation time; Note: I understand understandability as model understanding,Other
tobi,VHRDRRT3,False,General information,Code available?,no,
tobi,VHRDRRT3,False,General information,Project status,Not applicable,
tobi,VHRDRRT3,False,General information,License,Not applicable,
tobi,VHRDRRT3,False,General information,Additional information,No additional information,
tobi,VHRDRRT3,False,Target platform (RQ1),Deployment,Robot simulation,
tobi,VHRDRRT3,False,Target platform (RQ1),Deployment,Real robot,
tobi,VHRDRRT3,False,Target platform (RQ1),Robotic device,Wheeled robot,
tobi,VHRDRRT3,False,Target platform (RQ1),Simulation environment,MuJoCo,
tobi,VHRDRRT3,False,Target platform (RQ1),Simulation environment,Other: Safety Gym,Other
tobi,VHRDRRT3,False,Target platform (RQ1),Domain,Transportation and logistics,
tobi,VHRDRRT3,False,Target platform (RQ1),Domain,Medical and healthcare,
tobi,VHRDRRT3,False,Target platform (RQ1),Domain,Industrial robot,
tobi,VHRDRRT3,False,Target platform (RQ1),Use case,Navigation,
tobi,VHRDRRT3,False,Target platform (RQ1),Use case,Collision avoidance,
tobi,VHRDRRT3,False,Target platform (RQ1),Location,Laboratory,
tobi,VHRDRRT3,False,Target platform (RQ1),Multi Agent System,Multiple humans - one robot,
tobi,VHRDRRT3,False,Target platform (RQ1),Multi Agent System,"No, i.e. one human - one robot",
tobi,VHRDRRT3,False,Software characteristics (RQ2),Middleware,Other: Gymnasium/Gym (RL interface),Other
tobi,VHRDRRT3,False,Software characteristics (RQ2),Middleware,Discussion needed: They only say that the use turtlebot 3 and provide no further details. I know that turtle bot uses ROS. Should put this under ROS?,Discussion needed
tobi,VHRDRRT3,False,Software characteristics (RQ2),Control algorithm,RL,
tobi,VHRDRRT3,False,Software characteristics (RQ2),Control algorithm,Other: PPO (RL algorithm),Other
tobi,VHRDRRT3,False,Software characteristics (RQ2),Adaptation,None,
tobi,VHRDRRT3,False,Software characteristics (RQ2),Goal of adaptation,Not applicable,
tobi,VHRDRRT3,False,Explanation structure (RQ3),Intrinsic vs. post-hoc,Intrinsic,
tobi,VHRDRRT3,False,Explanation structure (RQ3),Generation technique,Other: Causal Learning based; Intrinsically explainable Model,Other
tobi,VHRDRRT3,False,Explanation structure (RQ3),Explained robot part,Behaviour,
tobi,VHRDRRT3,False,Explanation structure (RQ3),Explanatory question,Why,
tobi,VHRDRRT3,False,Explanation structure (RQ3),Planning level scope,Action level,
tobi,VHRDRRT3,False,Explanation structure (RQ3),Presentation modality,Visualization,
tobi,VHRDRRT3,False,Explanation structure (RQ3),Presentation modality,Text,
tobi,VHRDRRT3,False,Stakeholder (RQ4),HRI Type,Coexistence,
tobi,VHRDRRT3,False,Stakeholder (RQ4),Motivation,Transparency,
tobi,VHRDRRT3,False,Stakeholder (RQ4),Motivation,Accountability,
tobi,VHRDRRT3,False,Stakeholder (RQ4),Motivation,Trust (calibration),
tobi,VHRDRRT3,False,Stakeholder (RQ4),Motivation,Safety,
tobi,VHRDRRT3,False,Stakeholder (RQ4),Stakeholder type,Robot / end effector manufacturer,
tobi,VHRDRRT3,False,Stakeholder (RQ4),Stakeholder type,Regulatory body,
tobi,VHRDRRT3,False,Stakeholder (RQ4),Stakeholder type,Operator / End user (non-expert),
tobi,VHRDRRT3,False,Evaluation (RQ5),State of explainability,Evaluated,
tobi,VHRDRRT3,False,Evaluation (RQ5),Type of explainability evaluation,"Technical (Benchmark), Quantitative",
tobi,VHRDRRT3,False,Evaluation (RQ5),Evaluation metrics,Other: Generation Time; Causal Fidelity,Other
tobi,N4DA6Y7B,False,General information,Code available?,no,
tobi,N4DA6Y7B,False,General information,Project status,Not applicable,
tobi,N4DA6Y7B,False,General information,License,Not applicable,
tobi,N4DA6Y7B,False,General information,Additional information,No additional information,
tobi,N4DA6Y7B,False,Target platform (RQ1),Deployment,Robot simulation,
tobi,N4DA6Y7B,False,Target platform (RQ1),Robotic device,Wheeled robot,
tobi,N4DA6Y7B,False,Target platform (RQ1),Simulation environment,Webots,
tobi,N4DA6Y7B,False,Target platform (RQ1),Domain,Underspecified,
tobi,N4DA6Y7B,False,Target platform (RQ1),Use case,Navigation,
tobi,N4DA6Y7B,False,Target platform (RQ1),Use case,Collision avoidance,
tobi,N4DA6Y7B,False,Target platform (RQ1),Use case,"Discussion needed: Is ""The wall following task"" really navigation or only collision avoidance?",Discussion needed
tobi,N4DA6Y7B,False,Target platform (RQ1),Location,Laboratory,
tobi,N4DA6Y7B,False,Target platform (RQ1),Multi Agent System,"No, i.e. one human - one robot",
tobi,N4DA6Y7B,False,Software characteristics (RQ2),Middleware,Underspecified,
tobi,N4DA6Y7B,False,Software characteristics (RQ2),Control algorithm,DL-Based,
tobi,N4DA6Y7B,False,Software characteristics (RQ2),Control algorithm,Other: Fuzzy Learning,Other
tobi,N4DA6Y7B,False,Software characteristics (RQ2),Adaptation,None,
tobi,N4DA6Y7B,False,Software characteristics (RQ2),Goal of adaptation,Not applicable,
tobi,N4DA6Y7B,False,Explanation structure (RQ3),Intrinsic vs. post-hoc,Intrinsic,
tobi,N4DA6Y7B,False,Explanation structure (RQ3),Intrinsic vs. post-hoc,Post-hoc,
tobi,N4DA6Y7B,False,Explanation structure (RQ3),Generation technique,Other: Saliency Map/Feature Attribution (similar to LIME and SHAP but more general.); Perturbation-based Feature Attribution; Interpretable Model (Fuzzy Rules),Other
tobi,N4DA6Y7B,False,Explanation structure (RQ3),Explained robot part,Perception,
tobi,N4DA6Y7B,False,Explanation structure (RQ3),Explained robot part,Behaviour,
tobi,N4DA6Y7B,False,Explanation structure (RQ3),Explanatory question,Why,
tobi,N4DA6Y7B,False,Explanation structure (RQ3),Planning level scope,Action level,
tobi,N4DA6Y7B,False,Explanation structure (RQ3),Presentation modality,Visualization,
tobi,N4DA6Y7B,False,Stakeholder (RQ4),HRI Type,No coexistence,
tobi,N4DA6Y7B,False,Stakeholder (RQ4),Motivation,Transparency,
tobi,N4DA6Y7B,False,Stakeholder (RQ4),Stakeholder type,Underspecified,
tobi,N4DA6Y7B,False,Evaluation (RQ5),State of explainability,Implementation,
tobi,N4DA6Y7B,False,Evaluation (RQ5),Type of explainability evaluation,None,
tobi,N4DA6Y7B,False,Evaluation (RQ5),Evaluation metrics,Not applicable,
tobi,54Q9Q89E,False,General information,Code available?,no,
tobi,54Q9Q89E,False,General information,Project status,Not applicable,
tobi,54Q9Q89E,False,General information,License,Not applicable,
tobi,54Q9Q89E,False,General information,Additional information,No additional information,
tobi,54Q9Q89E,False,Target platform (RQ1),Deployment,Robot simulation,
tobi,54Q9Q89E,False,Target platform (RQ1),Deployment,Real robot,
tobi,54Q9Q89E,False,Target platform (RQ1),Robotic device,Articulated robot,
tobi,54Q9Q89E,False,Target platform (RQ1),Simulation environment,MuJoCo,
tobi,54Q9Q89E,False,Target platform (RQ1),Domain,Underspecified,
tobi,54Q9Q89E,False,Target platform (RQ1),Use case,Manipulation,
tobi,54Q9Q89E,False,Target platform (RQ1),Location,Laboratory,
tobi,54Q9Q89E,False,Target platform (RQ1),Multi Agent System,"No, i.e. one human - one robot",
tobi,54Q9Q89E,False,Software characteristics (RQ2),Middleware,Underspecified,
tobi,54Q9Q89E,False,Software characteristics (RQ2),Control algorithm,RL,
tobi,54Q9Q89E,False,Software characteristics (RQ2),Control algorithm,Other: GPS (RL algorithm),Other
tobi,54Q9Q89E,False,Software characteristics (RQ2),Adaptation,None,
tobi,54Q9Q89E,False,Software characteristics (RQ2),Goal of adaptation,Not applicable,
tobi,54Q9Q89E,False,Explanation structure (RQ3),Intrinsic vs. post-hoc,Post-hoc,
tobi,54Q9Q89E,False,Explanation structure (RQ3),Generation technique,Other: Feature Attribution (LRP); Feature Attribution (Gradient),Other
tobi,54Q9Q89E,False,Explanation structure (RQ3),Explained robot part,Perception,
tobi,54Q9Q89E,False,Explanation structure (RQ3),Explained robot part,Behaviour,
tobi,54Q9Q89E,False,Explanation structure (RQ3),Explanatory question,Why,
tobi,54Q9Q89E,False,Explanation structure (RQ3),Planning level scope,Action level,
tobi,54Q9Q89E,False,Explanation structure (RQ3),Planning level scope,Policy level,
tobi,54Q9Q89E,False,Explanation structure (RQ3),Presentation modality,Visualization,
tobi,54Q9Q89E,False,Stakeholder (RQ4),HRI Type,No coexistence,
tobi,54Q9Q89E,False,Stakeholder (RQ4),Motivation,Transparency,
tobi,54Q9Q89E,False,Stakeholder (RQ4),Stakeholder type,Underspecified,
tobi,54Q9Q89E,False,Evaluation (RQ5),State of explainability,"Discussion needed: I feel that what they call qunatitive evaluation is actually an example of a technical qualitative evaluation. On the one hand, the evaluation uses a quite detailed evaluation setup with perturbations and averaged values. However, the restults are not really compared quantitatively but discussed qualitatively. ",Discussion needed
tobi,54Q9Q89E,False,Evaluation (RQ5),Type of explainability evaluation,"Technical (Benchmark), Qualitative",
tobi,54Q9Q89E,False,Evaluation (RQ5),Evaluation metrics,Understandability,
tobi,GXQT7PDU,False,General information,Code available?,no,
tobi,GXQT7PDU,False,General information,Project status,Not applicable,
tobi,GXQT7PDU,False,General information,License,Not applicable,
tobi,GXQT7PDU,False,General information,Additional information,Other: They have website that has a button for code but it leads nowhere: https://x-qmap.github.io/,Other
tobi,GXQT7PDU,False,Target platform (RQ1),Deployment,Robot simulation,
tobi,GXQT7PDU,False,Target platform (RQ1),Robotic device,Drone,
tobi,GXQT7PDU,False,Target platform (RQ1),Robotic device,Articulated robot,
tobi,GXQT7PDU,False,Target platform (RQ1),Robotic device,Other: Cobot,Other
tobi,GXQT7PDU,False,Target platform (RQ1),Simulation environment,PyBullet,
tobi,GXQT7PDU,False,Target platform (RQ1),Simulation environment,Other: Airsim; Ravens,Other
tobi,GXQT7PDU,False,Target platform (RQ1),Domain,Underspecified,
tobi,GXQT7PDU,False,Target platform (RQ1),Use case,Manipulation,
tobi,GXQT7PDU,False,Target platform (RQ1),Use case,Navigation,
tobi,GXQT7PDU,False,Target platform (RQ1),Location,Laboratory,
